Geo_ID,Midblock,Year,All_Motorized_Vehicles_AADT_24_,X,Y,Lat,Long,FID
__3Z05Z0,ASHPARK CRES btwn CAHILL DR N & ASHPARK CRES (__3Z05Z0),2023,218,372277.773100263,5024896.58107874,45.3607737203151,-75.6386650511213,159
__3Z064S,PIERRETTE DR btwn LOCKWOOD LANE & ERNSIDE CRES E (__3Z064S),2023,161,392269.729394919,5042427.15929428,45.5162863899181,-75.3804323969527,160
__5DXO02,PARKWAY (THE) btwn OAKES WD & CALLAGHAN PRIV (__5DXO02),2023,1679,352003.041346793,5020564.87796314,45.3235578035889,-75.8977080809493,161
__3Z0F6H,LAROSE AVE btwn KIRKWOOD AVE & MERIVALE RD (__3Z0F6H),2023,243,364745.7883575,5026912.26153784,45.3795934586923,-75.7345562997866,162
__3Z0BNV,PRESTWICK DR btwn SUMMERLANDS CRES & SUMMERLANDS CRES (__3Z0BNV),2023,3245,383587.001970749,5036294.13780136,45.4620928088825,-75.492533799499,163
__3Z0BAB,AMIENS ST btwn ST. GEORGES ST & PRESTONE DR (__3Z0BAB),2023,2286,382775.40156706,5037511.70558858,45.4731831066962,-75.5026914991728,164
__3ZAIN5,POULIN AVE btwn DON ST & CONN ST (__3ZAIN5),2023,3503,360214.1751,5025156.0215,45.3641574942003,-75.7926265183671,165
__3ZAJ3P,CONSTANCE BAY RD btwn BAIRD ST & WOODS RD (__3ZAJ3P),2023,1972,338015.834323267,5038448.44244021,45.4851709155619,-76.0750850108255,166
__3Z0EX5,OSSINGTON AVE btwn GROSVENOR AVE & BANK ST (__3Z0EX5),2023,984,368794.847963642,5028259.96023045,45.3913527389579,-75.6827061860964,167
__308IY4,ESPRIT DR btwn CHARDONNAY DR & AQUAVIEW DR (__308IY4),2023,3106,384913.822704104,5035912.15208652,45.4585284902554,-75.4756199741538,168
__6NDGV5,MARAVISTA DR btwn FOSTERBROOK WAY & CEDARVIEW RD (__6NDGV5),2023,3198,361596.652906701,5014766.20000969,45.2705596367523,-75.7761704566083,169
__3Z0D5Z,ST. CHARLES ST btwn BARRETTE ST & LAVAL ST (__3Z0D5Z),2023,692,369498.206,5033703.5955,45.4402701966514,-75.6730040743401,170
__3Z0EC0,THIRD AVE btwn PERCY ST & LYON ST (__3Z0EC0),2023,1086,368009.70845,5029358.0585,45.401306662971,-75.6925861705934,171
__3Z0B68,EDGAR-BRAULT ST btwn ST. JOSEPH BLVD & RIDGEGATE ST (__3Z0B68),2023,964,381557.603958833,5037490.87272422,45.4731490998924,-75.5182411769539,172
__39TDB3,QUEEN ELIZABETH DRWY btwn LAURIER AVE EB OFF RAMP & SOMERSET ST (__39TDB3),2023,2760,368408.544243026,5031566.29536528,45.4211223721259,-75.6871655228736,173
__3Z0CRF,HALIFAX DR btwn BINGHAM ST & DAKOTA AVE (__3Z0CRF),2023,4051,373435.789951775,5028023.7132426,45.3887903268813,-75.6234704294856,174
__3ZAJ0L,WOODKILTON RD btwn KILMAURS SIDE RD & KINBURN SIDE RD (__3ZAJ0L),2023,524,335907.158928296,5036137.95099238,45.4644667288829,-76.1021943877841,175
__3Z0BD2,CHAMPNEUF DR btwn CEDAR MILLS RD & WESTPORT CRES (__3Z0BD2),2023,422,381307.521962303,5036451.54021574,45.4638400821565,-75.521506848422,176
__3Z0GL6,CLEARVIEW AVE btwn LATCHFORD RD & REMIC AVE (__3Z0GL6),2023,1409,363524.50849591,5029233.92042393,45.4005694911507,-75.7499072235596,177
__3Z09N9,BOOTH ST btwn ELM ST & SPRUCE ST (__3Z09N9),2023,3852,366545.6665,5030362.53785,45.4104753663695,-75.7111596438585,178
__3Z00SU,SEYTON DR btwn WESTCLIFFE RD & FLORIZEL AVE (__3Z00SU),2023,1419,356771.317710464,5019713.83662304,45.3154061040885,-75.8370463032172,179
__3Z0GC3,GLENRIDGE RD btwn SPRING GARDEN AVE & WOLMSLEY CRES (__3Z0GC3),2023,748,364843.320516555,5022952.53028241,45.3439808695779,-75.7338482261787,180
__3Z09ZE,MARCH RD btwn SOLANDT RD & STATION RD (__3Z09ZE),2023,26920,350697.494957843,5022477.50780774,45.3407399937118,-75.9143461547472,181
__3Z09ZF,MARCH RD btwn TERRY FOX DR & SOLANDT RD (__3Z09ZF),2023,21785,350177.473690932,5023051.64711804,45.3459388406565,-75.9209272399016,182
__4RPCLF,SCALA AVE btwn LICHEN AVE & ST. BRUNO ST (__4RPCLF),2023,1495,385129.2319,5036361.27205,45.4625602976124,-75.4727977805767,183
__3Z0G0H,CAMEO DR btwn GREYROCK CRES & CASTLE HILL CRES (__3Z0G0H),2023,571,364105.7975,5025265.97355,45.3648283815142,-75.7429401684231,184
__3Z08JZ,QUEEN ELIZABETH DRWY btwn CRESCENT HTS & LAKESIDE AVE (__3Z08JZ),2023,6892,367411.7071,5028767.05345,45.3960427154324,-75.7002990771626,185
__3Z0AGO,QUEENSBURY DR btwn GRENADIER WAY & DOULTON GT (__3Z0AGO),2023,2626,365461.124801186,5016226.62343188,45.2833772733308,-75.7267473033589,186
__3Z00AY,WALDEN DR btwn BURGER GT & SLADE CRES (__3Z00AY),2023,1417,350451.444994147,5021127.82699796,45.3285891419397,-75.9176730308371,187
__3Z0CSQ,MAXIME ST btwn EUGENE ST & MEADOWBROOK RD (__3Z0CSQ),2023,416,374438.925768327,5032228.48253344,45.4265217376306,-75.6100652225853,188
__3Z0G97,AGINCOURT RD btwn ALBANY DR & MAITLAND AVE (__3Z0G97),2023,1321,363328.474440622,5025304.84894293,45.3653539704825,-75.7527737478613,189
__3ZAHHP,CORDOVA ST btwn LOTTA AVE & DE LA COTE-DES-NEIGES RD (__3ZAHHP),2023,1840,363821.397,5024039.77945,45.3538192404067,-75.7467167491531,190
__3Z0D1D,DESCHAMPS AVE btwn EMOND ST & HANNAH ST (__3Z0D1D),2023,2583,370128.209,5033315.92605,45.4367235263687,-75.6650034541823,191
__3Z05YO,STONEHAVEN DR btwn GRASSY PLAINS DR & SUMMITVIEW DR (__3Z05YO),2023,8995,356368.16012476,5015865.89315284,45.2808401638264,-75.8425952526973,192
__3Z0ECX,FOURTH AVE btwn PERCY ST & LYON ST (__3Z0ECX),2023,1089,368052.701500516,5029288.23354625,45.4006734526738,-75.6920486800293,193
__3Z0E4H,KILBORN AVE btwn OLD LILAC LANE & CROCUS AVE (__3Z0E4H),2023,3836,370228.469,5027734.11285,45.3864911409812,-75.6644630282033,194
__3Z0566,PARKWAY RD btwn ERBMILL LANE & MILES CRES (__3Z0566),2023,1125,382461.568714145,5016465.12849861,45.2838494654583,-75.5100362832224,195
__3Z0GIQ,FAIRMONT AVE btwn HEREFORD PL & WOODSTOCK ST (__3Z0GIQ),2023,1820,365925.2011,5028920.5555,45.3975552365915,-75.7192644874087,196
__3Z0GW7,CLYDE AVE btwn DOHENY ST & DOBBIE ST (__3Z0GW7),2023,8085,363620.896144856,5026628.46081847,45.3771249201693,-75.7489651591287,197
__3Z05BK,JOHN QUINN RD btwn PARKWAY RD & IVESON DR (__3Z05BK),2023,2333,381617.229329467,5015290.61138213,45.2733776558269,-75.5209778247861,198
__3ZAIUR,CRAIG HENRY DR btwn MARKHAM AVE & CONOVER ST (__3ZAIUR),2023,3137,361828.770802043,5021629.21613145,45.332290162593,-75.772412217121,199
__3Z0ADH,SAND RD btwn RUSSELL RD & DEVINE RD (__3Z0ADH),2023,194,391759.489710435,5024328.01271962,45.3530510932012,-75.3899193685237,200
__3Z0GWS,TRENTON AVE btwn PRINCE ST & SILVER ST (__3Z0GWS),2023,618,365168.37905,5026531.3551,45.3761233510191,-75.729222505037,201
__589XKP,MEANDERING BROOK DR btwn EMERALD POND PRIV & STEDMAN ST (__589XKP),2023,577,373105.38414531,5022910.68845141,45.3428591773177,-75.6284224454459,202
__8JUTDG,REGATTA AVE btwn BRAMBLING WAY & EGRET WAY (__8JUTDG),2023,280,364719.3811,5012394.53,45.24895973226,-75.7366643648018,203
__3ZAIJ8,NEVILLE ST btwn CLARENDA ST & KELLY AVE (__3ZAIJ8),2023,1041,360479.673638777,5024124.18366598,45.3548533597209,-75.7893547331837,204
__3Z08KK,QUEEN ELIZABETH DRWY btwn MONKLAND AVE & LINDEN TERR (__3Z08KK),2023,8302,368807.229395394,5030229.90810799,45.4090950270657,-75.6822922054127,205
__3Z080Q,BANK ST btwn PATTERSON AVE & POWELL AVE (__3Z080Q),2023,12836,368166.360461178,5029965.46601413,45.4067590105818,-75.6905080376623,206
__3Z074U,BASELINE RD btwn MCWATTERS RD & ROCKWAY CRES (__3Z074U),2023,23361,360984.05424288,5022812.48350562,45.3430092340802,-75.7830657159497,207
__3Z0EJS,JOHN ST btwn THOMAS ST & CHARLES ST (__3Z0EJS),2023,1041,368001.20055,5033883.6,45.4420267424751,-75.6921142879884,208
__3Z07O3,PORTOBELLO BLVD btwn GARDENWAY DR & NESTING WAY (__3Z07O3),2023,7272,385449.84818029,5037208.63267904,45.4701320535983,-75.4685380813497,209
__3Z0GJ0,ADELINE ST btwn NORFOLK AVE & ROCHESTER ST (__3Z0GJ0),2023,944,366894.8563,5029102.3384,45.3991055447814,-75.7068576424883,210
__3Z0GIC,TYNDALL ST btwn HINTON AVE & HAMILTON AVE (__3Z0GIC),2023,2922,365149.6981,5028965.0559,45.3980229135528,-75.7291634218308,211
__3Z0GTT,ARGUE DR btwn SEYMOUR AVE & LEONA AVE (__3Z0GTT),2023,296,366202.332983287,5024025.56924796,45.3534855180502,-75.7163370178826,212
__3Z0ANL,GARDENWAY DR btwn NORTHLANDS DR & SATURN CRES (__3Z0ANL),2023,2089,385034.043146853,5037044.11808644,45.4687175284086,-75.4738944906824,213
__3Z0FB6,ANDERSON ST btwn ROCHESTER ST & BOOTH ST (__3Z0FB6),2023,144,366593.315732464,5030099.83058296,45.4081063397365,-75.7105874485581,214
__3Z0FIX,HAZEL ST btwn DRUMMOND ST & GLENORA ST (__3Z0FIX),2023,465,369056.2121,5030129.5641,45.408153149097,-75.6791194299811,215
__3Z0DP4,LOLA ST btwn GLYNN AVE & KING GEORGE ST (__3Z0DP4),2023,3302,371118.7159,5032150.5785,45.4261450007762,-75.6525015660022,216
__3Z00PX,ROBERTSON RD btwn HAANEL DR & MILL HILL RD (__3Z00PX),2023,16244,355617.614563228,5019577.65169606,45.3143091173673,-75.8518760876608,217
__3Z0D39,MONTFORT ST btwn PARK ST & BRADLEY AVE (__3Z0D39),2023,1516,370411.7101,5033556.5925,45.4388623942294,-75.6613481781415,218
__3Z0ECL,PAUL ANKA DR btwn SAMPLE RD & SAMPLE RD (__3Z0ECL),2023,1834,369520.2211,5023191.0075,45.345679398426,-75.6741016651655,219
__3Z08F3,CHARLOTTE ST btwn WILBROD ST & LAURIER AVE (__3Z08F3),2023,7385,369448.608766841,5032539.02718738,45.429799779225,-75.6737937455246,220
__3Z09L3,GLADSTONE AVE btwn BREEZEHILL AVE & LORETTA AVE (__3Z09L3),2023,5424,366148.177327172,5029544.47707333,45.4031497075357,-75.7163388605571,221
__3Z0BAE,AMIENS ST btwn PRESTONE DR & PRESTWICK DR (__3Z0BAE),2023,2291,382981.25155,5037500.57755,45.4730544435944,-75.5000793673387,222
__3Z0C2V,NASKAPI DR btwn BEACONWOOD DR & BEACONWOOD DR (__3Z0C2V),2023,2143,375442.226,5034659.58845,45.4482963207118,-75.5968973064624,223
__3ZAHJ9,CRAIG HENRY DR btwn BERTONA ST & SOVEREIGN AVE (__3ZAHJ9),2023,3564,362795.995437569,5021953.52733575,45.3351107710165,-75.7601032929926,224
__3ZAH8U,RYAN DR btwn TOMPKINS ST & SODERLIND ST (__3ZAH8U),2023,940,361178.960244874,5023310.27081998,45.3474773914261,-75.7805099229771,225
__3Z0GBE,VIEWMOUNT DR btwn FIELDROW ST & DONLAND AVE (__3Z0GBE),2023,3263,363945.1929,5022730.5015,45.3420280661732,-75.7452934709703,226
__3Z0B8Q,MERKLEY DR btwn MATHIEU WAY & CARRIGAN DR (__3Z0B8Q),2023,2701,384532.911057658,5037715.49253936,45.4748072421123,-75.4802206981565,227
__3Z0GZB,BAYSWATER AVE btwn LAUREL ST & GLADSTONE AVE (__3Z0GZB),2023,3495,365954.7787,5029584.70845,45.4035285377553,-75.7188043929398,228
__3Z0GZA,LEBRETON ST btwn DANIEL MCCANN ST & PLYMOUTH ST (__3Z0GZA),2023,910,367031.7049,5029511.56,45.4027754596632,-75.705058201336,229
__3Z0DL0,COLONEL BY DR btwn DALY AVE/MACKENZIE AVE & MAIN ST (__3Z0DL0),2023,11165,368683.984784186,5031525.5789309,45.4210127608016,-75.6842002595063,230
__3Z08J5,QUEEN ELIZABETH DRWY btwn DELAWARE AVE & FRANK ST (__3Z08J5),2023,4171,368840.55537029,5031114.01295253,45.4170276644837,-75.681748551599,231
__6REWPD,DUNSTON TERR btwn RYWALK CIR & HUNT CLUB RD (__6REWPD),2023,365,372192.301620824,5024482.55945374,45.3570437006252,-75.6398276364295,232
__3Z09HF,CHARLOTTE ST btwn BESSERER ST & DALY AVE (__3Z09HF),2023,7910,369314.786391775,5032758.52481535,45.431783790682,-75.6754722295489,233
__3Z0D5R,MARIER AVE btwn STE. MONIQUE ST & DES PERES BLANCS AVE (__3Z0D5R),2023,3378,369993.7079,5033705.59455,45.4402421505804,-75.6666707996852,234
__5WHGXP,KENNEVALE DR btwn AMAR LANE & LAMPLIGHTERS DR (__5WHGXP),2023,2865,361760.5985,5014249.2285,45.2658941777555,-75.7741416835523,235
__3ZAHC8,RIDGEFIELD CRES btwn EVERGREEN DR & CHERRYWOOD DR (__3ZAHC8),2023,1559,358181.97126607,5020183.11469331,45.3195762320586,-75.8191064984838,236
__3Z0EN6,ROXBOROUGH AVE btwn ACACIA AVE & JULIANA RD (__3Z0EN6),2023,91,369536.2041,5034589.1041,45.4482341132536,-75.6724019199332,237
__3Z0D25,MARIER AVE btwn ETHEL ST & CARILLON ST (__3Z0D25),2023,2035,370315.7101,5033443.09155,45.4378501642937,-75.6625902308995,238
e___2IN3,SWEETVALLEY DR btwn BROADLEAF ST & TENTH LINE RD (e___2IN3),2023,2108,384566.112264367,5034357.78595986,45.4446300478007,-75.4802094036159,239
__3Z08JQ,GEORGE-ETIENNE CARTIER PKWY btwn LISGAR RD & ACACIA AVE (__3Z08JQ),2023,11143,368510.781386815,5035401.14700297,45.4556965653808,-75.6853357595086,240
__3Z00NL,GIBBARD AVE btwn GREENBANK RD & ATKINSON GT (__3Z00NL),2023,2315,361544.385915375,5020722.90548853,45.3241691614737,-75.7761449259588,241
__3Z0A0K,PROMENADE AVE btwn GREENSIDE AVE & BLAZER AVE (__3Z0A0K),2023,377,367227.014170881,5021259.55684052,45.3285166414898,-75.70386375555,242
__3Z0GDI,DAVID DR btwn HOWDEN AVE & SULLIVAN AVE (__3Z0GDI),2023,1206,363178.68955,5023014.50355,45.3446476897909,-75.7550398644778,243
__3ZAH4D,ASHGROVE CRES btwn CARLAW AVE & GLENBROOK WAY (__3ZAH4D),2023,252,361507.979430662,5022316.122213,45.3384782104401,-75.7763990504587,244
__3Z087N,MONTREAL RD btwn DE L'EGLISE ST & ST. LAURENT BLVD (__3Z087N),2023,15176,371351.700243531,5033725.62839583,45.4402949269658,-75.6493102207163,245
__3Z0EV9,SOUTHERN DR btwn RIVERDALE AVE & BRISTOL AVE (__3Z0EV9),2023,165,369148.316814884,5028919.88919057,45.3972573516777,-75.6781243215521,246
__3Z0GLB,SMIRLE AVE btwn SCOTT ST & SPENCER ST (__3Z0GLB),2023,289,364543.7381,5029357.96085,45.4016101598472,-75.7368549694707,247
__3Z09LT,GLADSTONE AVE btwn SPADINA AVE & BAYSWATER AVE (__3Z09LT),2023,3015,365952.886058891,5029457.49679349,45.402384075961,-75.7188443661127,248
__3Z0E6E,CARTIER ST btwn SOMERSET ST & MACLAREN ST (__3Z0E6E),2023,2214,368338.7071,5031253.57455,45.4183321260844,-75.6881398098055,249
__3Z0EB0,GILLESPIE CRES btwn WELBY CRT & BUCKINGHAM PRIV (__3Z0EB0),2023,434,368353.86345,5023034.38355,45.3443767811176,-75.689004227608,250
__3Z08FM,OSGOODE MAIN ST btwn VANCE ST & LOGAN FARM DR (__3Z08FM),2023,3232,375338.21645,5001256.32695,45.1477561640979,-75.6029785825545,251
__3Z0EQ7,AYLMER AVE btwn FULTON AVE & CARLYLE AVE (__3Z0EQ7),2023,597,368006.76205,5028327.23355,45.3920318822077,-75.6927558999615,252
__3Z0AAG,MCTEER RD btwn REGIONAL ROAD 174 & CANAAN RD (__3Z0AAG),2023,37,395337.802019426,5043288.91699094,45.5236445166384,-75.3409718835166,253
__3ZAHOM,CENTREPOINTE DR btwn CONSTELLATION DR & HEMMINGWOOD WAY (__3ZAHOM),2023,6642,362219.40104654,5023290.01949554,45.347205785427,-75.7672474321665,254
__6REWQH,MARITIME WAY btwn KANATA AVE & GREAT LAKES AVE (__6REWQH),2023,2607,351554.89205655,5019411.37476818,45.313110587969,-75.9035831393676,255
__3Z0BP2,THUNDER RD btwn FARMERS WAY & HALL RD (__3Z0BP2),2023,743,384648.245902538,5022626.02227207,45.3390353907989,-75.4811755625919,256
__3Z0FM9,EASTMAN AVE btwn GADDIS CRT & POTTER DR (__3Z0FM9),2023,1006,369147.7049,5009355.39045,45.2212228089215,-75.6806489449248,257
__3Z065J,SIMARD DR btwn CHAPEL PARK PRIV & BROUSSEAU CRES (__3Z065J),2023,466,381426.139741367,5035130.04207163,45.4519058627733,-75.5203393047435,258
__3Z0FGN,HARMER AVE btwn JAVA ST & IONA ST (__3Z0FGN),2023,527,364950.197,5028692.55345,45.3955881626687,-75.7317446152528,259
__3ZAHNT,CENTREPOINTE DR btwn SUMMERWALK PL & MARBLE ARCH CRES (__3ZAHNT),2023,2949,361833.780552407,5022530.03919368,45.3403929153117,-75.7722524069818,260
__3Z08QN,BANK ST btwn MITCH OWENS RD & MARCO ST (__3Z08QN),2023,12663,377855.2649,5015741.9551,45.2778376623458,-75.5688492740371,261
__3Z074T,RICHMOND RD btwn JOHN SUTHERLAND DR & HOLLY ACRES RD (__3Z074T),2023,20243,358926.132282984,5022447.60526141,45.3398766035429,-75.8093712745797,262
__3Z0DBF,BLASDELL AVE btwn CAMELIA AVE & WINGHAM PL (__3Z0DBF),2023,514,371090.618954975,5035222.33541183,45.4537860685836,-75.6524463355418,263
__6REWSX,MONTMORENCY WAY btwn VIENNA TERR N & SPARKMAN AVE (__6REWSX),2023,332,384710.407283716,5034723.27438204,45.4478729787518,-75.4784124630163,264
__3Z09GY,GALETTA SIDE RD btwn DARWIN ST & TYNDAL ST (__3Z09GY),2023,2512,323801.02,5031600.15455,45.4240780507876,-76.2571916152308,265
__3ZAH56,BEAUMARIS DR btwn ESQUIMAULT AVE & DRAPER PL (__3ZAH56),2023,480,359818.513292402,5022465.28274469,45.3399735372629,-75.797974076287,266
__3Z0GWE,LAPERRIERE AVE btwn CHURCHILL AVE & MCBRIDE ST (__3Z0GWE),2023,8324,364005.46514669,5026634.31643439,45.3771489876987,-75.7440568880681,267
__3Z0A9P,TENNYSON ST btwn MAYO AVE & SILVERWOOD RD (__3Z0A9P),2023,767,366790.2075,5020790.4871,45.3243264922192,-75.7092367937645,268
__3Z06RE,MANN AVE btwn SENTIER PRIV & CHAPEL ST (__3Z06RE),2023,4881,369512.49035,5031529.33365,45.420705722336,-75.67310723381,269
__3Z08HE,ROCKDALE RD btwn BUCKLAND RD & ALCIDE AVE (__3Z08HE),2023,2631,394720.068318029,5024527.92409394,45.3549329234833,-75.3523394459109,270
__6REWRB,MONTMORENCY WAY btwn SPARKMAN AVE & BRANTHAVEN ST (__6REWRB),2023,655,384781.464,5034756.0281,45.4481577081379,-75.4775051754025,271
__3Z06G1,MOUNTSHANNON DR btwn JAMES LONG CRT & ORISKA WAY (__3Z06G1),2023,3578,364602.83195,5017162.20905,45.2918692279234,-75.7375748112402,272
__6NGPQU,BANDELIER WAY btwn OVERLAND DR & STITTSVILLE MAIN ST (__6NGPQU),2023,932,349311.80645,5014986.06645,45.2734224992132,-75.9327037413388,273
__3Z088K,KING EDWARD AVE btwn MARIE CURIE PRIV & TEMPLETON ST (__3Z088K),2023,17181,369009.071032771,5031589.94900765,45.4212955489292,-75.6795293288414,274
__3Z0C1B,BLAIR RD btwn NICOL ST & MONTREAL RD (__3Z0C1B),2023,2983,373973.708749769,5034553.95454582,45.4474940616634,-75.6156843545189,275
__3Z054H,GEORGE-ETIENNE CARTIER PKWY btwn LISGAR RD & BUENA VISTA RD (__3Z054H),2023,9365,368330.198752807,5035022.91014409,45.4522785799453,-75.6877966989196,276
__4V3IBN,AQUAVIEW DR btwn SERRANO ST & LAKEPOINTE DR (__4V3IBN),2023,3191,384399.796570725,5035534.64492634,45.4551939521844,-75.4822541395097,277
__67PTNP,WHITE ALDER AVE btwn MANGROVE CRES & BULRUSH CRES (__67PTNP),2023,1166,374879.2685,5020381.063,45.3198816926014,-75.6061204519686,278
__3ZAJJX,HOBIN ST btwn BELTON AVE & KINTAIL CRT (__3ZAJJX),2023,1828,349314.27698531,5014171.11289209,45.2660708733353,-75.9327940846854,279
__3Z0ELD,MAPLE LANE btwn MINTO PL & HOWICK ST (__3Z0ELD),2023,1149,368856.2019,5034289.603,45.4456019772315,-75.6811332737951,280
__3Z09AG,FAIRLAWN AVE btwn FOX CRES & ESTERLAWN PRIV (__3Z09AG),2023,2857,361998.369448311,5025638.46724296,45.3683513337347,-75.7697969269723,281
__3Z0GSR,CENTREPOINTE DR btwn HEMMINGWOOD WAY & CONSTELLATION DR (__3Z0GSR),2023,7403,362351.555355591,5023161.85320382,45.3460434649026,-75.7655784167895,282
__3Z0EHT,BOTSFORD ST btwn SHELLEY AVE & CHADBURN AVE (__3Z0EHT),2023,588,372155.069652165,5030126.63653271,45.4078411264801,-75.6395365469499,283
__3ZAHMC,VALLEY STREAM DR btwn SHADOW CRT & SANDCASTLE DR (__3ZAHMC),2023,733,359541.720501974,5021681.26522338,45.3329436734862,-75.8015863465788,284
__3Z0EZQ,TEMPLETON ST btwn BLACKBURN AVE & GOULBURN AVE (__3Z0EZQ),2023,649,369544.711,5031800.0781,45.4231387969657,-75.6726599820737,285
__3Z0DK0,NIXON DR btwn CABIN RD & TAYLOR WAY (__3Z0DK0),2023,3362,374105.607323669,5001183.01710904,45.1472132012064,-75.6186587087186,286
__6XCEY6,CAHILL DR btwn ROSEGARDEN CRES & SOLERA CIR (__6XCEY6),2023,2103,372292.87455,5024736.3236,45.359322302807,-75.6385126783157,287
__3Z07A0,GEORGE-ETIENNE CARTIER PKWY btwn AVIATION PKWY RAMPS & POLARIS AVE (__3Z07A0),2023,5555,372218.948163219,5035727.90040552,45.4582533586479,-75.6378988651211,288
__3ZAHJB,CRAIG HENRY DR btwn ALDRIDGE WAY & JACK AARON DR (__3ZAHJB),2023,2441,362184.851802447,5021868.32964933,45.3344273064877,-75.767745624886,289
__3Z0GBB,VIEWMOUNT DR btwn GLENMANOR DR & GLENRIDGE RD (__3Z0GBB),2023,4487,364839.69755,5022753.50245,45.34215903328,-75.7338775985986,290
__3Z0EWQ,WOODLAWN AVE btwn WILTON LANE & MONK ST (__3Z0EWQ),2023,263,368384.68095,5029044.06395,45.3984474892012,-75.6878374069116,291
__3Z0EW5,RIVERDALE AVE btwn ECHO DR & GLENVIEW AVE (__3Z0EW5),2023,4904,369210.910223315,5029230.50430853,45.400069303055,-75.6772426838834,292
__3Z0C0Y,OTHELLO AVE btwn WINGATE DR & CHAPMAN BLVD (__3Z0C0Y),2023,3620,373302.453467376,5029096.38925446,45.3984364234117,-75.6250115628511,293
__3Z073I,RIDEAU RIVER DR btwn BELMONT AVE & FENTIMAN AVE (__3Z073I),2023,133,369462.495715111,5028820.53852527,45.3963405481362,-75.6741004627605,294
__3Z0C1I,STAR TOP RD btwn CYRVILLE RD & ALGOMA RD (__3Z0C1I),2023,4247,373868.351817773,5031363.30664169,45.4187831462951,-75.6174712628354,295
__3Z05VU,SEYTON DR btwn HAMMILL CRT & HAMMILL CRT (__3Z05VU),2023,1000,356839.845938764,5019932.0951518,45.3174108115435,-75.8362470093538,296
__3Z0AMC,LONGLEAF DR btwn MONTCLAIR AVE & GLADEWOODS PL (__3Z0AMC),2023,1661,380581.629415169,5033875.21005422,45.4406972061558,-75.5313240003163,297
__49PV6L,HALTON TERR btwn EDGEMOORE CRES & MUSKEGO CRES (__49PV6L),2023,1471,348457.39795,5023916.03245,45.3538306211828,-75.942805652632,298
__3ZAIFF,JOHNWOODS ST btwn JOSEPH CIR & HAZELDEAN RD (__3ZAIFF),2023,2935,350092.478542381,5015504.8097962,45.2780426075584,-75.9227099627797,299
__3Z0D5N,VAUGHAN ST btwn MACKAY ST & BERTRAND ST (__3Z0D5N),2023,576,369086.02047558,5033703.79449219,45.4403077234339,-75.678273181377,300
__3Z0AVT,BENLEA DR btwn CARDIGAN DR & BRYDON CRT (__3Z0AVT),2023,644,364282.207012327,5021659.25708908,45.3323602014611,-75.7411230155734,301
__3ZAHNZ,CENTREPOINTE DR btwn CIMARRON CRES & HYDE PARK WAY (__3ZAHNZ),2023,3439,361760.1819,5022770.00055,45.3425642953571,-75.7731678782972,302
__3Z0DJZ,ELIZABETH ST btwn JILL ST & ANNETTE ST (__3Z0DJZ),2023,544,375229.2151,5000779.8215,45.1434795013718,-75.6044317215208,303
__3Z0FCK,ECCLES ST btwn ROCHESTER ST & BOOTH ST (__3Z0FCK),2023,252,366567.7019,5030162.066,45.4086696295626,-75.7109032691867,304
__67PTOG,WHITE ALDER AVE btwn SPARTINA ST & BUFFLEHEAD WAY (__67PTOG),2023,768,374592.225659111,5020052.70960838,45.3170492488025,-75.6098479878024,305
__3Z0F47,TRENT ST btwn BAKERVALE DR & FISHER AVE (__3Z0F47),2023,1446,365748.362697636,5026905.56167541,45.3794410966561,-75.7217696423147,306
__3Z06X6,CENTRAL PARK DR btwn WHITESTONE DR & CRYSTAL PARK CRES (__3Z06X6),2023,1545,364651.619233343,5025741.19995848,45.3690568866221,-75.7359179352188,307
__3Z05B3,MANOTICK MAIN ST btwn MAHOGANY HARBOUR LANE & ANTOCHI LANE/BRIDGEPORT AVE (__3Z05B3),2023,6371,369579.403126966,5009183.53138567,45.2196369163998,-75.675175083633,308
__3Z082T,PRINCE OF WALES DR btwn RUSSVERN DR & DANBURY WAY (__3Z082T),2023,3324,366581.692959163,5000361.8634862,45.140546539363,-75.7144291161235,309
__3Z0C05,DAUPHIN RD btwn HAMLET RD & TWEED AVE (__3Z0C05),2023,3236,372286.503950442,5029096.2059802,45.39853394209,-75.6379879444077,310
__42HS1T,SCULLY WAY btwn MULDER AVE & BRASSEUR CRES (__42HS1T),2023,301,386376.87672437,5037332.3832194,45.4710677634823,-75.4566385369718,311
__3Z0563,WHITESTONE DR btwn CEDAR PARK ST & TRUMP AVE (__3Z0563),2023,455,364512.000666902,5025888.70406593,45.3704569018454,-75.7377353035731,312
__61W6SL,FRANK CAULEY WAY btwn LAKERIDGE DR & OAKCREST WAY (__61W6SL),2023,242,385285.883503161,5034423.35919876,45.4450542042488,-75.4712854497659,313
__8A9OPG,FERNSIDE ST btwn LOOSESTRIFE WAY & TEASEL WAY (__8A9OPG),2023,378,376071.267,5021234.44505,45.3274400695793,-75.5907952839996,314
__3Z0GMU,FAIRMONT AVE btwn DUHAMEL ST & GLADSTONE AVE (__3Z0GMU),2023,1060,365701.54195,5029422.92135,45.4020948946823,-75.7220589327714,315
__3Z0G60,ERINDALE DR btwn FORLAN DR & AINSLEY DR (__3Z0G60),2023,2043,363754.805130276,5024778.87619683,45.3604712835807,-75.7474762837721,316
